iter	Passed	Remaining
3264	6560	13533
3265	6562	13531
3266	6564	13528
3267	6566	13525
3268	6567	13523
3269	6569	13520
3270	6571	13518
3271	6573	13515
3272	6574	13513
3273	6576	13510
3274	6578	13508
3275	6580	13506
3276	6582	13504
3277	6583	13501
3278	6585	13498
3279	6587	13496
3280	6589	13493
3281	6591	13491
3282	6593	13489
3283	6595	13488
3284	6597	13486
3285	6599	13483
3286	6601	13481
3287	6603	13479
3288	6604	13476
3289	6606	13474
3290	6608	13472
3291	6610	13470
3292	6612	13468
3293	6614	13466
3294	6616	13464
3295	6618	13461
3296	6620	13459
3297	6622	13457
3298	6624	13455
3299	6626	13453
3300	6628	13451
3301	6630	13449
3302	6632	13446
3303	6634	13444
3304	6636	13442
3305	6638	13441
3306	6641	13440
3307	6643	13440
3308	6646	13438
3309	6648	13437
3310	6650	13435
3311	6652	13433
3312	6654	13432
3313	6657	13431
3314	6659	13429
3315	6661	13427
3316	6663	13425
3317	6665	13424
3318	6668	13422
3319	6670	13420
3320	6672	13419
3321	6674	13417
3322	6676	13415
3323	6678	13413
3324	6680	13411
3325	6683	13410
3326	6685	13409
3327	6687	13407
3328	6690	13406
3329	6692	13405
3330	6694	13403
3331	6696	13401
3332	6698	13400
3333	6701	13398
3334	6703	13396
3335	6705	13395
3336	6707	13393
3337	6709	13391
3338	6711	13389
3339	6713	13387
3340	6715	13385
3341	6718	13384
3342	6720	13382
3343	6722	13380
3344	6724	13378
3345	6726	13376
3346	6728	13374
3347	6731	13373
3348	6733	13372
3349	6736	13371
3350	6738	13370
3351	6740	13368
3352	6742	13367
3353	6745	13365
3354	6747	13363
3355	6749	13362
3356	6751	13360
3357	6754	13359
3358	6756	13357
3359	6758	13356
3360	6761	13355
3361	6763	13354
3362	6765	13352
3363	6768	13351
3364	6770	13350
3365	6773	13349
3366	6776	13349
3367	6779	13349
3368	6782	13349
3369	6785	13349
3370	6787	13348
3371	6790	13347
3372	6792	13346
3373	6795	13344
3374	6797	13343
3375	6799	13341
3376	6801	13340
3377	6804	13338
3378	6806	13336
3379	6808	13335
3380	6811	13334
3381	6813	13332
3382	6815	13330
3383	6817	13328
3384	6819	13327
3385	6822	13326
3386	6824	13325
3387	6827	13324
3388	6829	13322
3389	6831	13321
3390	6834	13319
3391	6836	13317
3392	6838	13316
3393	6840	13314
3394	6842	13312
3395	6845	13311
3396	6847	13309
3397	6849	13308
3398	6852	13307
3399	6854	13305
3400	6856	13304
3401	6859	13303
3402	6861	13300
3403	6863	13299
3404	6865	13298
3405	6869	13299
3406	6872	13298
3407	6874	13296
3408	6876	13294
3409	6878	13293
3410	6881	13292
3411	6883	13291
3412	6885	13289
3413	6888	13288
3414	6890	13286
3415	6893	13285
3416	6894	13283
3417	6897	13281
3418	6899	13280
3419	6901	13278
3420	6904	13277
3421	6906	13276
3422	6908	13274
3423	6911	13273
3424	6913	13272
3425	6916	13271
3426	6918	13269
3427	6920	13267
3428	6922	13266
3429	6925	13264
3430	6927	13262
3431	6929	13261
3432	6931	13259
3433	6933	13257
3434	6935	13255
3435	6937	13253
3436	6939	13251
3437	6941	13249
3438	6943	13247
3439	6945	13245
3440	6947	13243
3441	6949	13241
3442	6951	13239
3443	6954	13238
3444	6957	13237
3445	6959	13237
3446	6961	13234
3447	6963	13232
3448	6966	13231
3449	6967	13229
3450	6970	13227
3451	6972	13225
3452	6974	13223
3453	6976	13222
3454	6978	13220
3455	6980	13218
3456	6982	13216
3457	6985	13214
3458	6987	13212
3459	6989	13211
3460	6991	13210
3461	6993	13208
3462	6995	13205
3463	6997	13203
3464	7000	13202
3465	7002	13200
3466	7004	13199
3467	7007	13198
3468	7009	13196
3469	7011	13194
3470	7013	13192
3471	7015	13190
3472	7017	13187
3473	7019	13186
3474	7021	13183
3475	7023	13181
3476	7025	13179
3477	7027	13177
3478	7029	13175
3479	7030	13173
3480	7032	13170
3481	7035	13169
3482	7037	13167
3483	7039	13165
3484	7041	13163
3485	7042	13160
3486	7045	13158
3487	7047	13157
3488	7049	13155
3489	7051	13153
3490	7053	13151
3491	7055	13149
3492	7057	13146
3493	7059	13144
3494	7060	13141
3495	7062	13139
3496	7064	13137
3497	7066	13135
3498	7068	13133
3499	7070	13130
3500	7072	13128
3501	7074	13126
3502	7076	13124
3503	7078	13122
3504	7080	13120
3505	7082	13118
3506	7084	13115
3507	7086	13113
3508	7088	13111
3509	7089	13109
3510	7091	13107
3511	7093	13105
3512	7096	13103
3513	7098	13101
3514	7100	13099
3515	7102	13098
3516	7104	13096
3517	7106	13093
3518	7108	13091
3519	7110	13089
3520	7111	13086
3521	7114	13084
3522	7116	13083
3523	7118	13081
3524	7120	13078
3525	7122	13076
3526	7124	13074
3527	7126	13072
3528	7128	13070
3529	7130	13069
3530	7132	13066
3531	7134	13065
3532	7136	13062
3533	7138	13061
3534	7140	13059
3535	7143	13057
3536	7144	13055
3537	7146	13053
3538	7148	13051
3539	7150	13048
3540	7152	13046
3541	7154	13044
3542	7156	13042
3543	7158	13040
3544	7160	13037
3545	7161	13035
3546	7163	13032
3547	7165	13029
3548	7167	13027
3549	7168	13025
3550	7170	13022
3551	7172	13020
3552	7174	13018
3553	7176	13015
3554	7177	13013
3555	7179	13010
3556	7181	13008
3557	7183	13006
3558	7186	13005
3559	7188	13004
3560	7190	13001
3561	7191	12998
3562	7193	12996
3563	7195	12994
3564	7197	12991
3565	7199	12989
3566	7201	12987
3567	7203	12985
3568	7205	12983
3569	7207	12980
3570	7208	12978
3571	7210	12976
3572	7212	12974
3573	7214	12972
3574	7216	12970
3575	7218	12967
3576	7220	12965
3577	7222	12963
3578	7224	12960
3579	7226	12958
3580	7228	12957
3581	7230	12955
3582	7232	12953
3583	7235	12952
3584	7236	12949
3585	7238	12946
3586	7240	12944
3587	7242	12942
3588	7244	12940
3589	7246	12938
3590	7248	12936
3591	7249	12933
3592	7251	12931
3593	7253	12928
3594	7255	12926
3595	7257	12924
3596	7259	12921
3597	7261	12919
3598	7263	12917
3599	7264	12915
3600	7266	12913
3601	7268	12911
3602	7270	12909
3603	7275	12911
3604	7277	12909
3605	7279	12907
3606	7281	12905
3607	7283	12903
3608	7285	12901
3609	7287	12898
3610	7289	12896
3611	7290	12894
3612	7292	12892
3613	7295	12890
3614	7296	12888
3615	7298	12885
3616	7300	12883
3617	7302	12881
3618	7304	12878
3619	7306	12877
3620	7308	12874
3621	7310	12872
3622	7311	12869
3623	7313	12867
3624	7315	12864
3625	7317	12862
3626	7318	12859
3627	7320	12857
3628	7323	12856
3629	7325	12854
3630	7326	12851
3631	7328	12849
3632	7330	12847
3633	7332	12844
3634	7334	12842
3635	7336	12840
3636	7337	12837
3637	7339	12835
3638	7341	12832
3639	7343	12830
3640	7344	12827
3641	7346	12825
3642	7348	12822
3643	7350	12820
3644	7352	12818
3645	7353	12816
3646	7355	12813
3647	7357	12811
3648	7359	12808
3649	7361	12806
3650	7363	12804
3651	7365	12802
3652	7367	12800
3653	7369	12798
3654	7371	12796
3655	7373	12794
3656	7374	12791
3657	7376	12789
3658	7378	12787
3659	7380	12784
3660	7382	12782
3661	7384	12779
3662	7385	12777
3663	7387	12775
3664	7389	12773
3665	7391	12770
3666	7393	12767
3667	7394	12765
3668	7396	12763
3669	7399	12761
3670	7401	12759
3671	7403	12757
3672	7404	12755
3673	7406	12752
3674	7408	12750
3675	7410	12748
3676	7412	12746
3677	7414	12745
3678	7416	12742
3679	7418	12740
3680	7420	12737
3681	7421	12735
3682	7423	12732
3683	7425	12730
3684	7427	12728
3685	7429	12726
3686	7431	12723
3687	7432	12721
3688	7434	12718
3689	7436	12716
3690	7438	12714
3691	7439	12711
3692	7441	12709
3693	7443	12707
3694	7445	12705
3695	7447	12702
3696	7449	12700
3697	7451	12697
3698	7452	12695
3699	7454	12693
3700	7456	12691
3701	7459	12689
3702	7461	12687
3703	7463	12686
3704	7465	12683
3705	7467	12681
3706	7468	12679
3707	7470	12677
3708	7472	12674
3709	7474	12672
3710	7476	12670
3711	7478	12667
3712	7480	12665
3713	7481	12663
3714	7483	12661
3715	7485	12659
3716	7487	12657
3717	7489	12654
3718	7491	12652
3719	7493	12649
3720	7494	12647
3721	7496	12645
3722	7498	12642
3723	7500	12640
3724	7503	12639
3725	7505	12637
3726	7507	12635
3727	7508	12633
3728	7510	12631
3729	7512	12628
3730	7514	12626
3731	7516	12623
3732	7518	12621
3733	7520	12619
3734	7522	12617
3735	7524	12615
3736	7526	12613
3737	7527	12610
3738	7529	12608
3739	7531	12606
3740	7533	12604
3741	7535	12602
3742	7537	12600
3743	7539	12598
3744	7541	12596
3745	7543	12593
3746	7545	12591
3747	7547	12589
3748	7549	12588
3749	7551	12586
3750	7553	12584
3751	7555	12582
3752	7557	12579
3753	7559	12577
3754	7561	12574
3755	7563	12572
3756	7565	12571
3757	7567	12568
3758	7568	12566
3759	7570	12563
3760	7572	12561
3761	7574	12559
3762	7575	12556
3763	7578	12554
3764	7580	12552
3765	7581	12550
3766	7583	12548
3767	7585	12545
3768	7587	12543
3769	7588	12540
3770	7590	12538
3771	7592	12536
3772	7594	12534
3773	7597	12533
3774	7599	12531
3775	7601	12529
3776	7603	12526
3777	7604	12524
3778	7606	12522
3779	7608	12520
3780	7610	12517
3781	7612	12516
3782	7614	12513
3783	7616	12511
3784	7618	12508
3785	7619	12506
3786	7621	12504
3787	7623	12501
3788	7625	12499
3789	7627	12497
3790	7629	12495
3791	7631	12492
3792	7632	12490
3793	7634	12488
3794	7637	12486
3795	7639	12485
3796	7641	12483
3797	7643	12481
3798	7645	12480
3799	7647	12477
3800	7649	12475
3801	7651	12473
3802	7653	12470
3803	7655	12468
3804	7656	12466
3805	7658	12464
3806	7660	12462
3807	7662	12460
3808	7664	12457
3809	7666	12455
3810	7668	12453
3811	7670	12451
3812	7672	12449
3813	7674	12447
3814	7676	12444
3815	7677	12442
3816	7679	12440
3817	7681	12438
3818	7684	12436
3819	7686	12435
3820	7688	12433
3821	7690	12430
3822	7692	12428
3823	7693	12425
3824	7695	12423
3825	7697	12420
3826	7699	12418
3827	7701	12417
3828	7703	12414
3829	7705	12412
3830	7707	12410
3831	7709	12408
3832	7710	12406
3833	7712	12404
3834	7714	12401
3835	7716	12400
3836	7718	12398
3837	7721	12396
3838	7723	12394
3839	7725	12392
3840	7727	12390
3841	7729	12388
3842	7731	12386
3843	7733	12385
3844	7735	12383
3845	7737	12381
3846	7739	12379
3847	7741	12377
3848	7743	12374
3849	7745	12372
3850	7747	12371
3851	7749	12369
3852	7751	12366
3853	7753	12364
3854	7755	12361
3855	7756	12359
3856	7758	12357
3857	7761	12356
3858	7763	12354
3859	7765	12351
3860	7766	12349
3861	7768	12347
3862	7770	12344
3863	7772	12342
3864	7774	12340
3865	7776	12338
3866	7778	12336
3867	7780	12334
3868	7782	12332
3869	7784	12330
3870	7786	12328
3871	7788	12326
3872	7790	12324
3873	7792	12322
3874	7794	12320
3875	7796	12317
3876	7797	12315
3877	7799	12312
3878	7801	12310
3879	7803	12308
3880	7805	12305
3881	7807	12303
3882	7809	12302
3883	7811	12299
3884	7813	12297
3885	7814	12295
3886	7816	12292
3887	7818	12290
3888	7819	12287
3889	7823	12288
3890	7825	12286
3891	7827	12284
3892	7829	12282
3893	7831	12280
3894	7833	12277
3895	7834	12275
3896	7836	12272
3897	7838	12270
3898	7839	12267
3899	7841	12265
3900	7843	12263
3901	7845	12260
3902	7846	12257
3903	7848	12255
3904	7850	12253
3905	7852	12251
3906	7854	12249
3907	7856	12246
3908	7857	12244
3909	7859	12241
3910	7861	12240
3911	7863	12237
3912	7865	12235
3913	7867	12234
3914	7870	12232
3915	7872	12231
3916	7874	12229
3917	7876	12227
3918	7878	12224
3919	7880	12222
3920	7882	12221
3921	7884	12218
3922	7886	12216
3923	7888	12214
3924	7890	12212
3925	7891	12209
3926	7893	12207
3927	7895	12205
3928	7897	12203
3929	7899	12200
3930	7901	12198
3931	7903	12196
3932	7904	12193
3933	7906	12191
3934	7908	12189
3935	7910	12187
3936	7912	12185
3937	7914	12183
3938	7916	12182
3939	7918	12179
3940	7920	12177
3941	7922	12174
3942	7924	12172
3943	7925	12169
3944	7927	12167
3945	7929	12164
3946	7931	12163
3947	7933	12161
3948	7935	12158
3949	7936	12156
3950	7938	12153
3951	7940	12151
3952	7942	12149
3953	7944	12147
3954	7946	12145
3955	7948	12143
3956	7950	12141
3957	7952	12138
3958	7953	12136
3959	7955	12134
3960	7957	12132
3961	7960	12131
3962	7962	12129
3963	7964	12126
3964	7965	12124
3965	7967	12121
3966	7969	12119
3967	7971	12117
3968	7973	12115
3969	7974	12112
3970	7976	12110
3971	7978	12108
3972	7980	12106
3973	7981	12103
3974	7983	12100
3975	7985	12098
3976	7986	12095
3977	7988	12093
3978	7990	12091
3979	7992	12089
3980	7994	12086
3981	7995	12084
3982	7997	12082
3983	7999	12079
3984	8001	12077
3985	8003	12075
3986	8005	12073
3987	8007	12072
3988	8010	12070
3989	8011	12068
3990	8013	12065
3991	8015	12063
3992	8017	12060
3993	8018	12058
3994	8020	12055
3995	8022	12053
3996	8024	12051
3997	8026	12049
3998	8027	12046
3999	8029	12044
4000	8031	12041
4001	8032	12039
4002	8035	12037
4003	8037	12036
4004	8039	12033
4005	8041	12031
4006	8042	12029
4007	8044	12026
4008	8046	12024
4009	8048	12022
4010	8050	12021
4011	8053	12019
4012	8055	12017
4013	8057	12015
4014	8059	12013
4015	8060	12011
4016	8063	12009
4017	8065	12007
4018	8066	12005
4019	8068	12002
4020	8070	12000
4021	8072	11997
4022	8073	11995
4023	8075	11992
4024	8077	11990
4025	8079	11988
4026	8081	11986
4027	8082	11983
4028	8084	11981
4029	8086	11979
4030	8088	11976
4031	8090	11974
4032	8092	11973
4033	8094	11971
4034	8096	11969
4035	8099	11968
4036	8101	11965
4037	8102	11963
4038	8104	11961
4039	8106	11959
4040	8108	11956
4041	8110	11954
4042	8112	11952
4043	8114	11950
4044	8116	11948
4045	8118	11946
4046	8120	11944
4047	8122	11942
4048	8124	11940
4049	8126	11938
4050	8128	11936
4051	8130	11934
4052	8132	11932
4053	8134	11930
4054	8135	11927
4055	8137	11925
4056	8139	11923
4057	8141	11921
4058	8144	11920
4059	8146	11918
4060	8148	11916
4061	8149	11913
4062	8151	11911
4063	8153	11909
4064	8156	11908
4065	8158	11906
4066	8160	11903
4067	8161	11901
4068	8163	11899
4069	8165	11897
4070	8167	11894
4071	8168	11892
4072	8170	11889
4073	8172	11887
4074	8174	11885
4075	8176	11883
4076	8177	11880
4077	8179	11878
4078	8181	11876
4079	8183	11874
4080	8186	11872
4081	8188	11870
4082	8190	11868
4083	8192	11866
4084	8193	11864
4085	8195	11862
4086	8197	11859
4087	8199	11857
4088	8200	11855
4089	8202	11852
4090	8204	11850
4091	8206	11848
4092	8207	11845
4093	8209	11843
4094	8211	11841
4095	8213	11839
4096	8215	11837
4097	8217	11835
4098	8219	11832
4099	8221	11830
4100	8223	11828
4101	8225	11826
4102	8226	11824
4103	8228	11821
4104	8230	11819
4105	8232	11818
4106	8234	11816
4107	8236	11813
4108	8238	11811
4109	8240	11809
4110	8242	11806
4111	8243	11804
4112	8246	11802
4113	8247	11800
4114	8249	11797
4115	8251	11795
4116	8253	11793
4117	8255	11791
4118	8257	11789
4119	8259	11787
4120	8261	11785
4121	8263	11783
4122	8264	11780
4123	8266	11778
4124	8268	11776
4125	8270	11773
4126	8271	11771
4127	8273	11769
4128	8275	11767
4129	8278	11765
4130	8280	11764
4131	8282	11762
4132	8283	11759
4133	8285	11757
4134	8287	11754
4135	8289	11752
4136	8290	11749
4137	8292	11747
4138	8294	11745
4139	8296	11743
4140	8298	11740
4141	8299	11738
4142	8301	11736
4143	8303	11733
4144	8305	11731
4145	8307	11729
4146	8308	11727
4147	8310	11724
4148	8312	11721
4149	8314	11719
4150	8315	11717
4151	8317	11715
4152	8319	11713
4153	8321	11711
4154	8324	11709
4155	8326	11708
4156	8328	11706
4157	8330	11704
4158	8332	11702
4159	8334	11700
4160	8337	11699
4161	8339	11697
4162	8341	11695
4163	8343	11693
4164	8344	11690
4165	8347	11689
4166	8349	11687
4167	8351	11685
4168	8353	11683
4169	8355	11681
4170	8357	11679
4171	8359	11677
4172	8361	11675
4173	8363	11673
4174	8367	11674
4175	8369	11673
4176	8372	11671
4177	8374	11669
4178	8376	11667
4179	8378	11665
4180	8380	11663
4181	8382	11661
4182	8384	11659
4183	8386	11657
4184	8388	11655
4185	8390	11653
4186	8392	11651
4187	8394	11649
4188	8395	11646
4189	8398	11645
4190	8400	11643
4191	8402	11641
4192	8404	11639
4193	8406	11637
4194	8408	11635
4195	8410	11633
4196	8412	11632
4197	8415	11631
4198	8417	11629
4199	8420	11627
4200	8422	11626
4201	8424	11624
4202	8427	11623
4203	8429	11621
4204	8431	11619
4205	8433	11617
4206	8435	11615
4207	8437	11613
4208	8439	11611
4209	8441	11610
4210	8443	11608
4211	8446	11606
4212	8448	11604
4213	8450	11602
4214	8452	11601
4215	8454	11599
4216	8456	11597
4217	8459	11595
4218	8461	11594
4219	8464	11594
4220	8466	11592
4221	8468	11590
4222	8470	11588
4223	8472	11586
4224	8475	11584
4225	8477	11582
4226	8479	11580
4227	8481	11578
4228	8483	11576
4229	8485	11574
4230	8487	11572
4231	8489	11570
4232	8491	11569
4233	8493	11567
4234	8496	11565
4235	8498	11563
4236	8500	11562
4237	8502	11560
4238	8505	11559
4239	8507	11557
4240	8510	11556
4241	8512	11554
4242	8514	11552
4243	8516	11551
4244	8519	11549
4245	8521	11547
4246	8523	11545
4247	8525	11543
4248	8527	11541
4249	8529	11540
4250	8531	11538
4251	8533	11536
4252	8536	11534
4253	8538	11532
4254	8540	11530
4255	8542	11528
4256	8544	11526
4257	8546	11524
4258	8548	11523
4259	8551	11521
4260	8553	11520
4261	8555	11519
4262	8558	11517
4263	8559	11514
4264	8561	11512
4265	8564	11511
4266	8566	11509
4267	8568	11507
4268	8570	11505
4269	8571	11502
4270	8573	11500
4271	8575	11498
4272	8577	11496
4273	8579	11494
4274	8581	11492
4275	8583	11490
4276	8585	11488
4277	8587	11486
4278	8589	11484
4279	8591	11482
4280	8594	11480
4281	8596	11479
4282	8598	11477
4283	8600	11475
4284	8602	11474
4285	8604	11471
4286	8607	11470
4287	8609	11468
4288	8611	11466
4289	8613	11464
4290	8615	11462
4291	8617	11461
4292	8619	11458
4293	8621	11456
4294	8623	11455
4295	8625	11452
4296	8628	11451
4297	8630	11449
4298	8631	11447
4299	8633	11444
4300	8635	11442
4301	8637	11440
4302	8640	11439
4303	8642	11437
4304	8645	11436
4305	8647	11434
4306	8648	11432
4307	8650	11430
4308	8652	11427
4309	8654	11425
4310	8656	11423
4311	8658	11421
4312	8660	11419
4313	8662	11417
4314	8664	11415
4315	8666	11412
4316	8668	11410
4317	8670	11409
4318	8672	11407
4319	8674	11404
4320	8676	11402
4321	8678	11400
4322	8679	11398
4323	8681	11396
4324	8684	11394
4325	8686	11393
4326	8688	11391
4327	8691	11390
4328	8693	11388
4329	8695	11386
4330	8697	11384
4331	8699	11382
4332	8701	11380
4333	8704	11379
4334	8705	11377
4335	8707	11374
4336	8709	11372
4337	8711	11370
4338	8713	11368
4339	8715	11365
4340	8716	11363
4341	8718	11361
4342	8720	11358
4343	8722	11356
4344	8724	11354
4345	8725	11351
4346	8727	11349
4347	8729	11347
4348	8731	11345
4349	8733	11343
4350	8735	11341
4351	8737	11339
4352	8739	11337
4353	8741	11335
4354	8743	11333
4355	8745	11330
4356	8746	11328
4357	8748	11326
4358	8750	11324
4359	8752	11321
4360	8754	11319
4361	8755	11317
4362	8758	11315
4363	8759	11313
4364	8762	11311
4365	8764	11309
4366	8766	11307
4367	8767	11305
4368	8769	11302
4369	8771	11300
4370	8773	11298
4371	8775	11296
4372	8777	11294
4373	8779	11293
4374	8781	11290
4375	8783	11288
4376	8785	11286
4377	8787	11284
4378	8789	11282
4379	8791	11280
4380	8793	11278
4381	8795	11276
4382	8797	11274
4383	8799	11271
4384	8800	11269
4385	8802	11267
4386	8804	11265
4387	8806	11263
4388	8808	11261
4389	8810	11258
4390	8812	11256
4391	8814	11254
4392	8815	11252
4393	8817	11250
4394	8819	11247
4395	8821	11245
4396	8823	11244
4397	8826	11242
4398	8828	11240
4399	8830	11238
4400	8832	11236
4401	8834	11234
4402	8835	11232
4403	8837	11229
4404	8841	11230
4405	8843	11227
4406	8845	11225
4407	8847	11223
4408	8848	11221
4409	8850	11219
4410	8853	11217
4411	8854	11215
4412	8856	11212
4413	8858	11210
4414	8860	11208
4415	8862	11206
4416	8863	11203
4417	8866	11202
4418	8868	11200
4419	8871	11199
4420	8873	11198
4421	8875	11196
4422	8877	11194
4423	8880	11192
4424	8882	11191
4425	8884	11189
4426	8887	11187
4427	8889	11186
4428	8891	11184
4429	8893	11182
4430	8895	11180
4431	8898	11178
4432	8900	11177
4433	8902	11175
4434	8904	11173
4435	8906	11171
4436	8908	11169
4437	8911	11168
4438	8914	11167
4439	8916	11165
4440	8918	11164
4441	8920	11162
4442	8923	11160
4443	8925	11158
4444	8927	11156
4445	8929	11154
4446	8931	11152
4447	8933	11151
4448	8935	11149
4449	8938	11147
4450	8940	11145
4451	8942	11143
4452	8944	11141
4453	8946	11139
4454	8948	11137
4455	8950	11136
4456	8952	11134
4457	8954	11132
4458	8956	11130
4459	8959	11128
4460	8961	11127
4461	8964	11126
4462	8967	11125
4463	8969	11123
4464	8972	11122
4465	8975	11121
4466	8977	11120
4467	8980	11119
4468	8983	11117
4469	8985	11116
4470	8988	11115
4471	8990	11113
4472	8993	11112
4473	8995	11110
4474	8997	11109
4475	9000	11107
4476	9002	11105
4477	9004	11104
4478	9007	11103
4479	9010	11101
4480	9012	11100
4481	9014	11098
4482	9017	11097
4483	9019	11095
4484	9021	11093
4485	9023	11091
4486	9026	11090
4487	9028	11088
4488	9030	11086
4489	9033	11085
4490	9035	11084
4491	9038	11082
4492	9040	11081
4493	9042	11079
4494	9044	11076
4495	9046	11075
4496	9049	11073
4497	9051	11072
4498	9054	11071
4499	9057	11069
4500	9059	11068
4501	9062	11066
4502	9064	11065
4503	9067	11064
4504	9069	11062
4505	9071	11060
4506	9073	11058
4507	9075	11056
4508	9078	11055
4509	9080	11054
4510	9083	11052
4511	9085	11050
4512	9087	11048
4513	9089	11047
4514	9092	11045
4515	9095	11044
4516	9097	11043
4517	9100	11041
4518	9102	11040
4519	9104	11038
4520	9107	11037
4521	9109	11035
4522	9111	11033
4523	9114	11032
4524	9116	11030
4525	9118	11028
4526	9120	11026
4527	9122	11024
4528	9124	11022
4529	9126	11020
4530	9128	11018
4531	9131	11016
4532	9133	11015
4533	9135	11013
4534	9137	11011
4535	9139	11009
4536	9142	11008
4537	9144	11006
4538	9146	11004
4539	9148	11002
4540	9150	11000
4541	9153	10999
4542	9155	10997
4543	9157	10995
4544	9159	10993
4545	9161	10991
4546	9163	10989
4547	9165	10987
4548	9168	10985
4549	9170	10984
4550	9172	10982
4551	9174	10980
4552	9176	10978
4553	9178	10976
4554	9180	10974
4555	9182	10972
4556	9185	10970
4557	9187	10969
4558	9190	10968
4559	9192	10966
4560	9194	10964
4561	9196	10962
4562	9198	10959
4563	9200	10958
4564	9202	10956
4565	9204	10954
4566	9206	10952
4567	9208	10950
4568	9210	10948
4569	9212	10946
4570	9215	10944
4571	9217	10942
4572	9219	10940
4573	9221	10938
4574	9223	10937
4575	9225	10935
4576	9227	10933
4577	9229	10931
4578	9232	10929
4579	9234	10928
4580	9236	10926
4581	9238	10923
4582	9240	10921
4583	9242	10919
4584	9244	10917
4585	9246	10915
4586	9248	10913
4587	9250	10911
4588	9251	10909
4589	9253	10907
4590	9255	10904
4591	9257	10902
4592	9258	10899
4593	9260	10897
4594	9262	10895
4595	9264	10893
4596	9266	10890
4597	9267	10888
4598	9269	10886
4599	9271	10883
4600	9273	10881
4601	9275	10879
4602	9277	10877
4603	9279	10876
4604	9281	10873
4605	9283	10871
4606	9285	10869
4607	9287	10867
4608	9289	10865
4609	9290	10862
4610	9292	10860
4611	9294	10857
4612	9295	10855
4613	9297	10853
4614	9299	10851
4615	9301	10849
4616	9303	10847
4617	9305	10845
4618	9307	10843
4619	9309	10841
4620	9311	10839
4621	9313	10837
4622	9315	10834
4623	9317	10832
4624	9319	10830
4625	9321	10829
4626	9324	10827
4627	9326	10825
4628	9328	10823
4629	9330	10821
4630	9331	10819
4631	9333	10816
4632	9335	10814
4633	9337	10812
4634	9339	10810
4635	9341	10808
4636	9343	10806
4637	9345	10804
4638	9347	10801
4639	9348	10799
4640	9351	10797
4641	9352	10795
4642	9354	10793
4643	9356	10791
4644	9358	10788
4645	9360	10786
4646	9361	10784
4647	9363	10781
4648	9365	10779
4649	9367	10777
4650	9369	10775
4651	9371	10774
4652	9373	10772
4653	9375	10769
4654	9377	10767
4655	9379	10765
4656	9381	10763
4657	9382	10760
4658	9384	10758
4659	9386	10756
4660	9388	10754
4661	9390	10751
4662	9391	10749
4663	9393	10747
4664	9395	10744
4665	9397	10742
4666	9399	10741
4667	9401	10739
4668	9403	10736
4669	9405	10734
4670	9407	10732
4671	9408	10729
4672	9410	10727
4673	9412	10725
4674	9415	10724
4675	9417	10722
4676	9419	10720
4677	9420	10717
4678	9422	10715
4679	9424	10713
4680	9426	10711
4681	9428	10709
4682	9430	10707
4683	9432	10705
4684	9434	10703
4685	9436	10701
4686	9438	10699
4687	9440	10697
4688	9442	10694
4689	9444	10692
4690	9446	10690
4691	9448	10688
4692	9450	10686
4693	9452	10684
4694	9454	10682
4695	9456	10680
4696	9458	10678
4697	9460	10676
4698	9462	10675
4699	9464	10673
4700	9466	10671
4701	9468	10668
4702	9470	10666
4703	9472	10664
4704	9474	10662
4705	9475	10659
4706	9477	10657
4707	9479	10655
4708	9481	10653
4709	9482	10650
4710	9484	10648
4711	9486	10646
4712	9488	10643
4713	9490	10641
4714	9492	10639
4715	9494	10637
4716	9496	10635
4717	9498	10633
4718	9499	10631
4719	9501	10629
4720	9504	10627
4721	9506	10625
4722	9508	10624
4723	9510	10622
4724	9513	10620
4725	9514	10618
4726	9516	10615
4727	9518	10614
4728	9521	10612
4729	9522	10609
4730	9524	10607
4731	9526	10605
4732	9528	10603
4733	9530	10601
4734	9532	10599
4735	9533	10596
4736	9535	10594
4737	9537	10592
4738	9539	10589
4739	9540	10587
4740	9542	10585
4741	9544	10582
4742	9546	10580
4743	9548	10578
4744	9550	10576
4745	9552	10575
4746	9554	10573
4747	9556	10570
4748	9558	10568
4749	9560	10566
4750	9561	10564
4751	9563	10561
4752	9565	10559
4753	9567	10557
4754	9569	10555
4755	9571	10553
4756	9573	10551
4757	9575	10549
4758	9577	10547
4759	9579	10545
4760	9581	10543
4761	9583	10541
4762	9585	10539
4763	9587	10537
4764	9589	10534
4765	9591	10532
4766	9593	10531
4767	9595	10529
4768	9597	10527
4769	9600	10525
4770	9602	10523
4771	9603	10521
4772	9605	10519
4773	9607	10517
4774	9609	10515
4775	9611	10513
4776	9614	10511
4777	9616	10509
4778	9618	10507
4779	9620	10505
4780	9622	10503
4781	9624	10501
4782	9625	10499
4783	9628	10497
4784	9629	10495
4785	9631	10493
4786	9633	10490
4787	9635	10488
4788	9637	10486
4789	9639	10484
4790	9641	10482
4791	9644	10481
4792	9646	10479
4793	9648	10477
4794	9650	10475
4795	9652	10473
4796	9654	10471
4797	9656	10469
4798	9658	10467
4799	9660	10465
4800	9662	10463
4801	9664	10461
4802	9666	10459
4803	9668	10457
4804	9670	10455
4805	9672	10453
4806	9674	10451
4807	9676	10449
4808	9678	10447
4809	9680	10445
4810	9682	10443
4811	9684	10440
4812	9686	10438
4813	9688	10436
4814	9690	10435
4815	9692	10433
4816	9694	10431
4817	9696	10428
