Binol,Ligand,Binol_smiles,Ligand_smiles,Binol_conf_id,Ligand_conf_id,Binol_Sites,Ligand_Sites,Binol_G,Ligand_G
51,1133,COc1ccc2ccc(O)c(-c3c(O)ccc4ccc(OC)cc34)c2c1,[O-]C[C@@H]1CCCC[C@H]1C[O-],0,0,9 13,,-1149.010992,-463.072022
124,1072,CC(C)(C)c1ccc(-c2cc3ccccc3c(-c3c(O)c(-c4ccc(C(C)(C)C)cc4)cc4ccccc34)c2O)cc1,c1ccc(C[C@H]2COC(c3ccc4ccccc4n3)=N2)cc1,0,0,19 39,18 19,-1695.934319,-917.5151879
44,1127,COc1ccc(-c2ccc3c(-c4c(O)ccc5cc(-c6ccc(OC)cc6)ccc45)c(O)ccc3c2)cc1,CCN(CC)[C@@H]1CCCC[C@H]1NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,0,13 31,2 11,-1610.677244,-1899.093947
128,1138,Oc1c(-c2c3ccccc3cc3ccccc23)cc2ccccc2c1-c1c(O)c(-c2c3ccccc3cc3ccccc23)cc2ccccc12,CC1(C)O[C@@H](C([O-])(c2cccc3ccccc23)c2cccc3ccccc23)[C@H](C([O-])(c2cccc3ccccc23)c2cccc3ccccc23)O1,1,0,0 27,,-1995.854406,-2111.547452
29,1107,Cc1cc(C)cc(-c2cc3ccccc3c(-c3c(O)c(-c4cc(C)cc(C)c4)cc4ccccc34)c2O)c1,[O-]C[C@@H]1CCCN1Cc1ccccc1,1,0,18 36,,-1538.916252,-596.2244044
20,1005,COc1ccc(-c2cc3ccccc3c(-c3c(O)c(-c4ccc(OC)cc4)cc4ccccc34)c2O)cc1,CC(C)(C1=N[C@@H](c2ccccc2)C(c2ccccc2)(c2ccccc2)O1)C1=N[C@@H](c2ccccc2)C(c2ccccc2)(c2ccccc2)O1,0,1,17 35,27 4,-1610.674271,-1995.694324
123,1182,Cc1ccc(-c2cc3ccccc3c(-c3c(O)c(-c4ccc(C)cc4)cc4ccccc34)c2O)cc1,CC(C)[C@H]1COC(C2(C3=N[C@@H](C(C)C)CO3)CCCC2)=N1,1,0,16 33,9 20,-1460.3834,-923.5979956
30,1101,Oc1c(-c2ccc(-c3ccccc3)cc2)cc2ccccc2c1-c1c(O)c(-c2ccc(-c3ccccc3)cc2)cc2ccccc12,N[C@H]1c2ccccc2C[C@H]1[O-],0,0,0 25,,-1843.52349,-478.4750351
45,1099,Oc1ccc2cc(-c3ccccc3)ccc2c1-c1c(O)ccc2cc(-c3ccccc3)ccc12,N#C/C(C1=N[C@H](c2ccccc2)[C@H](c2ccccc2)O1)=C1/[N-][C@H](c2ccccc2)[C@H](c2ccccc2)O1,1,0,0 19,0 4 21,-1381.855284,-1547.161777
25,1163,Oc1c(-c2ccc3ccccc3c2)cc2ccccc2c1-c1c(O)c(-c2ccc3ccccc3c2)cc2ccccc12,c1ccc([C@@H]2N=C(c3cccc4c3oc3c(C5=N[C@@H](c6ccccc6)[C@H](c6ccccc6)O5)cccc34)O[C@H]2c2ccccc2)cc1,2,0,0 23,17 13 5,-1688.860782,-1951.910503
85,1113,COc1ccc2c(-c3c(O)ccc4ccccc34)c(O)ccc2c1,N[C@@H](C[O-])c1ccccc1,0,1,9 19,,-1034.595016,-440.3907373
19,1158,Oc1c(-c2ccccc2)cc2ccccc2c1-c1c(O)c(-c2ccccc2)cc2ccccc12,CC(C)(C)[C@H]1COC([C@@H]2CCCC[C@H]2C2=N[C@@H](C(C)(C)C)CO2)=N1,1,0,0 19,23 15,-1381.852032,-1041.38254
0,1146,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,CN[C@H](c1ccccc1)[C@H](NC)c1ccccc1,0,0,0 13,1 10,-920.1839287,-730.4598814
23,1097,CC(C)(C)c1cc(-c2cc3ccccc3c(-c3c(O)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc4ccccc34)c2O)cc(C(C)(C)C)c1,N#C/C(C1=N[C@@H](c2ccccc2)CO1)=C1/[N-][C@@H](c2ccccc2)CO1,2,2,18 42,0 4 15,-2010.013435,-1085.486043
32,1011,Oc1ccc2cc(OCc3ccccc3)ccc2c1-c1c(O)ccc2cc(OCc3ccccc3)ccc12,c1ccc([C@H]2OC(C3(C4=N[C@@H](c5ccccc5)[C@@H](c5ccccc5)O4)CCCCC3)=N[C@H]2c2ccccc2)cc1,0,3,0 21,9 30,-1610.670859,-1650.634597
52,1131,CCCCOc1ccc2ccc(O)c(-c3c(O)ccc4ccc(OCCCC)cc34)c2c1,[O-][C@@H]1CCCC[C@H]1[O-],0,0,12 16,,-1384.582003,-384.5074297
47,1074,CC(C)(C)c1cc(-c2ccc3c(-c4c(O)ccc5cc(-c6cc(C(C)(C)C)cc(C(C)(C)C)c6)ccc45)c(O)ccc3c2)cc(C(C)(C)C)c1,FC(F)(F)c1ccc(C2=N[C@@H](c3ccccc3)[C@@H](c3ccccc3)O2)nc1,0,0,14 38,9 25,-2010.021302,-1292.377378
3,1023,CC(C)c1cc2ccccc2c(-c2c(O)c(C(C)C)cc3ccccc23)c1O,CC(C)(C)c1ccc(CC(Cc2ccc(C(C)(C)C)cc2)(C2=N[C@@H](c3ccccc3)[C@@H](c3ccccc3)O2)C2=N[C@@H](c3ccccc3)[C@@H](c3ccccc3)O2)cc1,0,0,14 27,22 39,-1155.752613,-2309.776028
130,1185,Oc1c(-c2cc(F)cc(F)c2)cc2ccccc2c1-c1c(O)c(-c2cc(F)cc(F)c2)cc2ccccc12,C[C@H]1COC(C(C)(C)C2=N[C@@H](C)CO2)=N1,0,0,0 21,9 14,-1778.535779,-689.222808
